"","id","Cm","dN","dC","Whale_1","Whale","Sex","Status","Talla_fetus_(cm)","Sexe_fetus","Length","Talla_(peus)","Data_capt","Lat","Long","Edat","Year","days","rev_days","sample_date","year.x","year_rev","Year_from_sample_date","Year_month","Month_from_sample_date","Species","region","year.y","d13c.uncor","Laws.cor","Suess.cor","net.cor","d13c.cor","measured","measured_date_formatted","month_f","year_f","whale_id","julian_day","sample_ID","mean_NAO_linear_start_m","mean_NAO_linear_end_m","mean_AMO_linear_start_m","mean_AMO_linear_end_m","mean_AMOC_linear_start_m","mean_AMOC_linear_end_m","overall_start","overall_end","mean_NAO_start_m_int","mean_NAO_start_m_date","mean_NAO_end_m_int","mean_NAO_end_m_date","mean_AMO_start_m_int","mean_AMO_start_m_date","mean_AMO_end_m_int","mean_AMO_end_m_date","mean_AMOC_start_m_int","mean_AMOC_start_m_date","mean_AMOC_end_m_int","mean_AMOC_end_m_date","overall_start_int","overall_start_date","overall_end_int","overall_end_date","mean_NAO_dC","mean_AMO_dC","mean_AMOC_dC","mean_NAO","mean_AMO","mean_AMOC"
"990",990,43,9.79791718213901,-18.5513823475158,"R","F18030","female","pregnant",80,"male",1920,63,2018-07-14,"64°03","27°21","NA",2018,1072.921875,-45.65625,2018-05-29,2018,2015-08-06,"2015","2015/08","08","fin","Subpolar North Atlantic",2015,-18.5513823475158,0,-0.233,-0.233,-18.784,2015-08-06,"06/08/2015","08","2015","F18030",217,990,2013-08-06,2015-02-06,2014-10-06,2014-11-06,2012-11-06,2013-09-06,2012-08-06,2015-08-06,2013-08-06,2013-08-06,2015-02-06,2015-02-06,2014-10-06,2014-10-06,2014-11-06,2014-11-06,2012-11-06,2012-11-06,2013-09-06,2013-09-06,2012-08-06,2012-08-06,2015-08-06,2015-08-06,0.265,0.043,15.5440538809453,0.0155555555555556,0.0938055555555556,16.191153443533
"991",991,44,9.52746372251155,-19.0250954810848,"R","F18030","female","pregnant",80,"male",1920,63,2018-07-14,"64°03","27°21","NA",2018,1095.75,-22.828125,2018-06-21,2018,2015-07-14,"2015","2015/07","07","fin","Subpolar North Atlantic",2015,-19.0250954810848,0,-0.233,-0.233,-19.258,2015-07-14,"14/07/2015","07","2015","F18030",194,991,2013-07-14,2015-01-14,2014-09-14,2014-10-14,2012-10-14,2013-08-14,2012-07-14,2015-07-14,2013-07-14,2013-07-14,2015-01-14,2015-01-14,2014-09-14,2014-09-14,2014-10-14,2014-10-14,2012-10-14,2012-10-14,2013-08-14,2013-08-14,2012-07-14,2012-07-14,2015-07-14,2015-07-14,0.268888888888889,0.27,15.4134816618076,0.00750000000000004,0.100861111111111,16.1470749052986
"992",992,45,9.56684008828106,-19.32948136691,"R","F18030","female","pregnant",80,"male",1920,63,2018-07-14,"64°03","27°21","NA",2018,1118.578125,0,2018-07-14,2018,2015-06-21,"2015","2015/06","06","fin","Subpolar North Atlantic",2015,-19.32948136691,0,-0.233,-0.233,-19.562,2015-06-21,"21/06/2015","06","2015","F18030",171,992,2013-06-21,2014-12-21,2014-08-21,2014-09-21,2012-09-21,2013-07-21,2012-06-21,2015-06-21,2013-06-21,2013-06-21,2014-12-21,2014-12-21,2014-08-21,2014-08-21,2014-09-21,2014-09-21,2012-09-21,2012-09-21,2013-07-21,2013-07-21,2012-06-21,2012-06-21,2015-06-21,2015-06-21,0.220555555555556,0.288,15.1119936219448,0.0588888888888888,0.107638888888889,16.2055161461992
"993",993,-4,8.46430184673462,-19.3697973782775,"S","F18054","female","pregnant",168,"male",1951,64,2018-07-25,"64°23","27°33","NA",2018,0,-1118.578125,2015-07-02,2015,2018-07-25,"2018","2018/07","07","fin","Subpolar North Atlantic",2018,-19.3697973782775,0.001,-0.138,-0.137,-19.507,2018-07-25,"25/07/2018","07","2018","F18054",205,993,2016-07-25,2018-01-25,2017-09-25,2017-10-25,2015-10-25,2016-08-25,2015-07-25,2018-07-25,2016-07-25,2016-07-25,2018-01-25,2018-01-25,2017-09-25,2017-09-25,2017-10-25,2017-10-25,2015-10-25,2015-10-25,2016-08-25,2016-08-25,2015-07-25,2015-07-25,2018-07-25,2018-07-25,0.152777777777778,0.411,16.5446953720207,0.303888888888889,0.234444444444444,17.1685508271627
"994",994,-3,8.12960273769374,-19.4776427086858,"S","F18054","female","pregnant",168,"male",1951,64,2018-07-25,"64°23","27°33","NA",2018,22.828125,-1095.75,2015-07-25,2015,2018-07-02,"2018","2018/07","07","fin","Subpolar North Atlantic",2018,-19.4776427086858,0.001,-0.138,-0.137,-19.615,2018-07-02,"02/07/2018","07","2018","F18054",182,994,2016-07-02,2018-01-02,2017-09-02,2017-10-02,2015-10-02,2016-08-02,2015-07-02,2018-07-02,2016-07-02,2016-07-02,2018-01-02,2018-01-02,2017-09-02,2017-09-02,2017-10-02,2017-10-02,2015-10-02,2015-10-02,2016-08-02,2016-08-02,2015-07-02,2015-07-02,2018-07-02,2018-07-02,0.152777777777778,0.411,16.5446953720207,0.303888888888889,0.234444444444444,17.1685508271627
"995",995,-2,9.42902280808776,-19.7699337911007,"S","F18054","female","pregnant",168,"male",1951,64,2018-07-25,"64°23","27°33","NA",2018,45.65625,-1072.921875,2015-08-17,2015,2018-06-09,"2018","2018/06","06","fin","Subpolar North Atlantic",2018,-19.7699337911007,0.001,-0.138,-0.137,-19.907,2018-06-09,"09/06/2018","06","2018","F18054",159,995,2016-06-09,2017-12-09,2017-08-09,2017-09-09,2015-09-09,2016-07-09,2015-06-09,2018-06-09,2016-06-09,2016-06-09,2017-12-09,2017-12-09,2017-08-09,2017-08-09,2017-09-09,2017-09-09,2015-09-09,2015-09-09,2016-07-09,2016-07-09,2015-06-09,2015-06-09,2018-06-09,2018-06-09,-0.00777777777777779,0.328,16.3085309701632,0.177222222222222,0.237638888888889,17.0813558889786
"996",996,-1,10.0093060931122,-19.3012601589527,"S","F18054","female","pregnant",168,"male",1951,64,2018-07-25,"64°23","27°33","NA",2018,68.484375,-1050.09375,2015-09-08,2015,2018-05-17,"2018","2018/05","05","fin","Subpolar North Atlantic",2018,-19.3012601589527,0.001,-0.138,-0.137,-19.439,2018-05-17,"17/05/2018","05","2018","F18054",136,996,2016-05-17,2017-11-17,2017-07-17,2017-08-17,2015-08-17,2016-06-17,2015-05-17,2018-05-17,2016-05-17,2016-05-17,2017-11-17,2017-11-17,2017-07-17,2017-07-17,2017-08-17,2017-08-17,2015-08-17,2015-08-17,2016-06-17,2016-06-17,2015-05-17,2015-05-17,2018-05-17,2018-05-17,-0.0555555555555556,0.287,16.0813845377632,0.144722222222222,0.238777777777778,17.107136128395
"997",997,0,9.85801795094511,-19.303275959521,"S","F18054","female","pregnant",168,"male",1951,64,2018-07-25,"64°23","27°33","NA",2018,91.3125,-1027.265625,2015-10-01,2015,2018-04-24,"2018","2018/04","04","fin","Subpolar North Atlantic",2018,-19.303275959521,0.001,-0.138,-0.137,-19.441,2018-04-24,"24/04/2018","04","2018","F18054",113,997,2016-04-24,2017-10-24,2017-06-24,2017-07-24,2015-07-24,2016-05-24,2015-04-24,2018-04-24,2016-04-24,2016-04-24,2017-10-24,2017-10-24,2017-06-24,2017-06-24,2017-07-24,2017-07-24,2015-07-24,2015-07-24,2016-05-24,2016-05-24,2015-04-24,2015-04-24,2018-04-24,2018-04-24,-0.085,0.28,16.4733383124957,0.0938888888888889,0.240055555555556,16.9371625804198
"998",998,1,10.0828777238921,-19.0613798913156,"S","F18054","female","pregnant",168,"male",1951,64,2018-07-25,"64°23","27°33","NA",2018,114.140625,-1004.4375,2015-10-24,2015,2018-04-01,"2018","2018/04","04","fin","Subpolar North Atlantic",2018,-19.0613798913156,0.001,-0.138,-0.137,-19.199,2018-04-01,"01/04/2018","04","2018","F18054",90,998,2016-04-01,2017-10-01,2017-06-01,2017-07-01,2015-07-01,2016-05-01,2015-04-01,2018-04-01,2016-04-01,2016-04-01,2017-10-01,2017-10-01,2017-06-01,2017-06-01,2017-07-01,2017-07-01,2015-07-01,2015-07-01,2016-05-01,2016-05-01,2015-04-01,2015-04-01,2018-04-01,2018-04-01,-0.0668421052631579,0.2825,16.3909913267163,0.108648648648649,0.231054054054054,16.9198135130161
"999",999,2,10.0279580558451,-19.0986722018306,"S","F18054","female","pregnant",168,"male",1951,64,2018-07-25,"64°23","27°33","NA",2018,136.96875,-981.609375,2015-11-16,2015,2018-03-10,"2018","2018/03","03","fin","Subpolar North Atlantic",2018,-19.0986722018306,0.001,-0.138,-0.137,-19.236,2018-03-10,"10/03/2018","03","2018","F18054",68,999,2016-03-10,2017-09-10,2017-05-10,2017-06-10,2015-06-10,2016-04-10,2015-03-10,2018-03-10,2016-03-10,2016-03-10,2017-09-10,2017-09-10,2017-05-10,2017-05-10,2017-06-10,2017-06-10,2015-06-10,2015-06-10,2016-04-10,2016-04-10,2015-03-10,2015-03-10,2018-03-10,2018-03-10,-0.11,0.285,16.5311223531233,0.0783333333333333,0.236333333333333,16.9634861445598
"1000",1000,3,9.86630771215975,-19.1077433043883,"S","F18054","female","pregnant",168,"male",1951,64,2018-07-25,"64°23","27°33","NA",2018,159.796875,-958.78125,2015-12-09,2015,2018-02-15,"2018","2018/02","02","fin","Subpolar North Atlantic",2018,-19.1077433043883,0.001,-0.138,-0.137,-19.245,2018-02-15,"15/02/2018","02","2018","F18054",45,1000,2016-02-15,2017-08-15,2017-04-15,2017-05-15,2015-05-15,2016-03-15,2015-02-15,2018-02-15,2016-02-15,2016-02-15,2017-08-15,2017-08-15,2017-04-15,2017-04-15,2017-05-15,2017-05-15,2015-05-15,2015-05-15,2016-03-15,2016-03-15,2015-02-15,2015-02-15,2018-02-15,2018-02-15,-0.0644444444444445,0.292,17.0188897542844,0.147777777777778,0.229111111111111,17.3296810312874
"1001",1001,4,9.23317719939201,-19.3597183754356,"S","F18054","female","pregnant",168,"male",1951,64,2018-07-25,"64°23","27°33","NA",2018,182.625,-935.953125,2016-01-01,2016,2018-01-23,"2018","2018/01","01","fin","Subpolar North Atlantic",2018,-19.3597183754356,0.001,-0.138,-0.137,-19.497,2018-01-23,"23/01/2018","01","2018","F18054",22,1001,2016-01-23,2017-07-23,2017-03-23,2017-04-23,2015-04-23,2016-02-23,2015-01-23,2018-01-23,2016-01-23,2016-01-23,2017-07-23,2017-07-23,2017-03-23,2017-03-23,2017-04-23,2017-04-23,2015-04-23,2015-04-23,2016-02-23,2016-02-23,2015-01-23,2015-01-23,2018-01-23,2018-01-23,0.0955555555555555,0.26,16.9775151085551,0.139722222222222,0.227277777777778,17.1474465300144
"1002",1002,5,9.02178828841882,-19.3103312615103,"S","F18054","female","pregnant",168,"male",1951,64,2018-07-25,"64°23","27°33","NA",2018,205.453125,-913.125,2016-01-23,2016,2017-12-31,"2017","2017/12","12","fin","Subpolar North Atlantic",2017,-19.3103312615103,-0.003,-0.171,-0.173,-19.484,2017-12-31,"31/12/2017","12","2017","F18054",364,1002,2015-12-31,2017-06-30,2017-02-28,2017-03-31,2015-03-31,2016-01-31,2014-12-31,2017-12-31,2015-12-31,2015-12-31,2017-06-30,2017-06-30,2017-02-28,2017-02-28,2017-03-31,2017-03-31,2015-03-31,2015-03-31,2016-01-31,2016-01-31,2014-12-31,2014-12-31,2017-12-31,2017-12-31,0.00388888888888888,0.145,16.8650029414468,0.150833333333333,0.222277777777778,16.9301347901347
"1003",1003,6,8.56170654100659,-19.3748368796985,"S","F18054","female","pregnant",168,"male",1951,64,2018-07-25,"64°23","27°33","NA",2018,228.28125,-890.296875,2016-02-15,2016,2017-12-08,"2017","2017/12","12","fin","Subpolar North Atlantic",2017,-19.3748368796985,-0.003,-0.171,-0.173,-19.548,2017-12-08,"08/12/2017","12","2017","F18054",341,1003,2015-12-08,2017-06-08,2017-02-08,2017-03-08,2015-03-08,2016-01-08,2014-12-08,2017-12-08,2015-12-08,2015-12-08,2017-06-08,2017-06-08,2017-02-08,2017-02-08,2017-03-08,2017-03-08,2015-03-08,2015-03-08,2016-01-08,2016-01-08,2014-12-08,2014-12-08,2017-12-08,2017-12-08,0.00388888888888888,0.145,16.8650029414468,0.150833333333333,0.222277777777778,16.9301347901347
"1004",1004,7,8.62698841057184,-19.3284734666258,"S","F18054","female","pregnant",168,"male",1951,64,2018-07-25,"64°23","27°33","NA",2018,251.109375,-867.46875,2016-03-09,2016,2017-11-15,"2017","2017/11","11","fin","Subpolar North Atlantic",2017,-19.3284734666258,-0.003,-0.171,-0.173,-19.502,2017-11-15,"15/11/2017","11","2017","F18054",318,1004,2015-11-15,2017-05-15,2017-01-15,2017-02-15,2015-02-15,2015-12-15,2014-11-15,2017-11-15,2015-11-15,2015-11-15,2017-05-15,2017-05-15,2017-01-15,2017-01-15,2017-02-15,2017-02-15,2015-02-15,2015-02-15,2015-12-15,2015-12-15,2014-11-15,2014-11-15,2017-11-15,2017-11-15,0.095,0.204,17.687923717415,0.175833333333333,0.213833333333333,16.8111867796845
"1005",1005,8,7.91717760656872,-19.8868502240666,"S","F18054","female","pregnant",168,"male",1951,64,2018-07-25,"64°23","27°33","NA",2018,273.9375,-844.640625,2016-04-01,2016,2017-10-24,"2017","2017/10","10","fin","Subpolar North Atlantic",2017,-19.8868502240666,-0.003,-0.171,-0.173,-20.06,2017-10-24,"24/10/2017","10","2017","F18054",296,1005,2015-10-24,2017-04-24,2016-12-24,2017-01-24,2015-01-24,2015-11-24,2014-10-24,2017-10-24,2015-10-24,2015-10-24,2017-04-24,2017-04-24,2016-12-24,2016-12-24,2017-01-24,2017-01-24,2015-01-24,2015-01-24,2015-11-24,2015-11-24,2014-10-24,2014-10-24,2017-10-24,2017-10-24,0.285,0.203,17.2466842559646,0.195833333333333,0.205888888888889,16.8095179077763
"1006",1006,9,8.83837732154502,-19.3909632842455,"S","F18054","female","pregnant",168,"male",1951,64,2018-07-25,"64°23","27°33","NA",2018,296.765625,-821.8125,2016-04-24,2016,2017-10-01,"2017","2017/10","10","fin","Subpolar North Atlantic",2017,-19.3909632842455,-0.003,-0.171,-0.173,-19.564,2017-10-01,"01/10/2017","10","2017","F18054",273,1006,2015-10-01,2017-04-01,2016-12-01,2017-01-01,2015-01-01,2015-11-01,2014-10-01,2017-10-01,2015-10-01,2015-10-01,2017-04-01,2017-04-01,2016-12-01,2016-12-01,2017-01-01,2017-01-01,2015-01-01,2015-01-01,2015-11-01,2015-11-01,2014-10-01,2014-10-01,2017-10-01,2017-10-01,0.322105263157895,0.258,17.1072322201963,0.167027027027027,0.207621621621622,16.8500018127659
"1007",1007,10,9.06427331464383,-19.2256676376385,"S","F18054","female","pregnant",168,"male",1951,64,2018-07-25,"64°23","27°33","NA",2018,319.59375,-798.984375,2016-05-17,2016,2017-09-08,"2017","2017/09","09","fin","Subpolar North Atlantic",2017,-19.2256676376385,-0.003,-0.171,-0.173,-19.399,2017-09-08,"08/09/2017","09","2017","F18054",250,1007,2015-09-08,2017-03-08,2016-11-08,2016-12-08,2014-12-08,2015-10-08,2014-09-08,2017-09-08,2015-09-08,2015-09-08,2017-03-08,2017-03-08,2016-11-08,2016-11-08,2016-12-08,2016-12-08,2014-12-08,2014-12-08,2015-10-08,2015-10-08,2014-09-08,2014-09-08,2017-09-08,2017-09-08,0.243333333333333,0.313,16.5421165081741,0.151944444444444,0.201972222222222,16.8064460921819
"1008",1008,11,10.2528178287921,-18.930352854371,"S","F18054","female","pregnant",168,"male",1951,64,2018-07-25,"64°23","27°33","NA",2018,342.421875,-776.15625,2016-06-08,2016,2017-08-16,"2017","2017/08","08","fin","Subpolar North Atlantic",2017,-18.930352854371,-0.003,-0.171,-0.173,-19.104,2017-08-16,"16/08/2017","08","2017","F18054",227,1008,2015-08-16,2017-02-16,2016-10-16,2016-11-16,2014-11-16,2015-09-16,2014-08-16,2017-08-16,2015-08-16,2015-08-16,2017-02-16,2017-02-16,2016-10-16,2016-10-16,2016-11-16,2016-11-16,2014-11-16,2014-11-16,2015-09-16,2015-09-16,2014-08-16,2014-08-16,2017-08-16,2017-08-16,0.195555555555556,0.368,16.3263871626663,0.212222222222222,0.200861111111111,16.8279704910477
"1009",1009,12,8.7917474147127,-18.7428834015118,"S","F18054","female","pregnant",168,"male",1951,64,2018-07-25,"64°23","27°33","NA",2018,365.25,-753.328125,2016-07-01,2016,2017-07-24,"2017","2017/07","07","fin","Subpolar North Atlantic",2017,-18.7428834015118,-0.003,-0.171,-0.173,-18.916,2017-07-24,"24/07/2017","07","2017","F18054",204,1009,2015-07-24,2017-01-24,2016-09-24,2016-10-24,2014-10-24,2015-08-24,2014-07-24,2017-07-24,2015-07-24,2015-07-24,2017-01-24,2017-01-24,2016-09-24,2016-09-24,2016-10-24,2016-10-24,2014-10-24,2014-10-24,2015-08-24,2015-08-24,2014-07-24,2014-07-24,2017-07-24,2017-07-24,0.0961111111111111,0.358,16.7422114784782,0.191388888888889,0.201583333333333,16.7580826768369
"1010",1010,13,8.09333503237971,-18.9001158458453,"S","F18054","female","pregnant",168,"male",1951,64,2018-07-25,"64°23","27°33","NA",2018,388.078125,-730.5,2016-07-24,2016,2017-07-01,"2017","2017/07","07","fin","Subpolar North Atlantic",2017,-18.9001158458453,-0.003,-0.171,-0.173,-19.073,2017-07-01,"01/07/2017","07","2017","F18054",181,1010,2015-07-01,2017-01-01,2016-09-01,2016-10-01,2014-10-01,2015-08-01,2014-07-01,2017-07-01,2015-07-01,2015-07-01,2017-01-01,2017-01-01,2016-09-01,2016-09-01,2016-10-01,2016-10-01,2014-10-01,2014-10-01,2015-08-01,2015-08-01,2014-07-01,2014-07-01,2017-07-01,2017-07-01,-0.0742105263157895,0.3965,16.8845033797429,0.191891891891892,0.201540540540541,16.7732956050355
"1011",1011,14,8.16379800270411,-19.2700152501428,"S","F18054","female","pregnant",168,"male",1951,64,2018-07-25,"64°23","27°33","NA",2018,410.90625,-707.671875,2016-08-16,2016,2017-06-09,"2017","2017/06","06","fin","Subpolar North Atlantic",2017,-19.2700152501428,-0.003,-0.171,-0.173,-19.443,2017-06-09,"09/06/2017","06","2017","F18054",159,1011,2015-06-09,2016-12-09,2016-08-09,2016-09-09,2014-09-09,2015-07-09,2014-06-09,2017-06-09,2015-06-09,2015-06-09,2016-12-09,2016-12-09,2016-08-09,2016-08-09,2016-09-09,2016-09-09,2014-09-09,2014-09-09,2015-07-09,2015-07-09,2014-06-09,2014-06-09,2017-06-09,2017-06-09,-0.0811111111111112,0.435,16.7678318912643,0.161666666666667,0.199361111111111,16.7262249834633
"1012",1012,15,9.09846857965419,-19.2891653555424,"S","F18054","female","pregnant",168,"male",1951,64,2018-07-25,"64°23","27°33","NA",2018,433.734375,-684.84375,2016-09-08,2016,2017-05-17,"2017","2017/05","05","fin","Subpolar North Atlantic",2017,-19.2891653555424,-0.003,-0.171,-0.173,-19.463,2017-05-17,"17/05/2017","05","2017","F18054",136,1012,2015-05-17,2016-11-17,2016-07-17,2016-08-17,2014-08-17,2015-06-17,2014-05-17,2017-05-17,2015-05-17,2015-05-17,2016-11-17,2016-11-17,2016-07-17,2016-07-17,2016-08-17,2016-08-17,2014-08-17,2014-08-17,2015-06-17,2015-06-17,2014-05-17,2014-05-17,2017-05-17,2017-05-17,-0.0872222222222222,0.434,16.7952126868964,0.133333333333333,0.192555555555556,16.7491482146934
"1013",1013,16,9.52642750235972,-19.282110053553,"S","F18054","female","pregnant",168,"male",1951,64,2018-07-25,"64°23","27°33","NA",2018,456.5625,-662.015625,2016-09-30,2016,2017-04-24,"2017","2017/04","04","fin","Subpolar North Atlantic",2017,-19.282110053553,-0.003,-0.171,-0.173,-19.455,2017-04-24,"24/04/2017","04","2017","F18054",113,1013,2015-04-24,2016-10-24,2016-06-24,2016-07-24,2014-07-24,2015-05-24,2014-04-24,2017-04-24,2015-04-24,2015-04-24,2016-10-24,2016-10-24,2016-06-24,2016-06-24,2016-07-24,2016-07-24,2014-07-24,2014-07-24,2015-05-24,2015-05-24,2014-04-24,2014-04-24,2017-04-24,2017-04-24,-0.0594444444444445,0.41,16.5207809099815,0.158888888888889,0.183805555555556,16.6928199107143
"1014",1014,17,9.92848092126951,-18.9031395466979,"S","F18054","female","pregnant",168,"male",1951,64,2018-07-25,"64°23","27°33","NA",2018,479.390625,-639.1875,2016-10-23,2016,2017-04-01,"2017","2017/04","04","fin","Subpolar North Atlantic",2017,-18.9031395466979,-0.003,-0.171,-0.173,-19.076,2017-04-01,"01/04/2017","04","2017","F18054",90,1014,2015-04-01,2016-10-01,2016-06-01,2016-07-01,2014-07-01,2015-05-01,2014-04-01,2017-04-01,2015-04-01,2015-04-01,2016-10-01,2016-10-01,2016-06-01,2016-06-01,2016-07-01,2016-07-01,2014-07-01,2014-07-01,2015-05-01,2015-05-01,2014-04-01,2014-04-01,2017-04-01,2017-04-01,-0.0226315789473684,0.3985,16.5935245563638,0.15972972972973,0.175702702702703,16.6083220551652
"1015",1015,18,10.2611075900067,-18.8094048202683,"S","F18054","female","pregnant",168,"male",1951,64,2018-07-25,"64°23","27°33","NA",2018,502.21875,-616.359375,2016-11-15,2016,2017-03-09,"2017","2017/03","03","fin","Subpolar North Atlantic",2017,-18.8094048202683,-0.003,-0.171,-0.173,-18.983,2017-03-09,"09/03/2017","03","2017","F18054",67,1015,2015-03-09,2016-09-09,2016-05-09,2016-06-09,2014-06-09,2015-04-09,2014-03-09,2017-03-09,2015-03-09,2015-03-09,2016-09-09,2016-09-09,2016-05-09,2016-05-09,2016-06-09,2016-06-09,2014-06-09,2014-06-09,2015-04-09,2015-04-09,2014-03-09,2014-03-09,2017-03-09,2017-03-09,-0.0772222222222222,0.387,16.8328024994926,0.115833333333333,0.173361111111111,16.7563815461585
"1016",1016,19,10.1854635189232,-18.797310016858,"S","F18054","female","pregnant",168,"male",1951,64,2018-07-25,"64°23","27°33","NA",2018,525.046875,-593.53125,2016-12-08,2016,2017-02-14,"2017","2017/02","02","fin","Subpolar North Atlantic",2017,-18.797310016858,-0.003,-0.171,-0.173,-18.971,2017-02-14,"14/02/2017","02","2017","F18054",44,1016,2015-02-14,2016-08-14,2016-04-14,2016-05-14,2014-05-14,2015-03-14,2014-02-14,2017-02-14,2015-02-14,2015-02-14,2016-08-14,2016-08-14,2016-04-14,2016-04-14,2016-05-14,2016-05-14,2014-05-14,2014-05-14,2015-03-14,2015-03-14,2014-02-14,2014-02-14,2017-02-14,2017-02-14,-0.0561111111111111,0.322,16.9193669853912,0.117777777777778,0.166472222222222,16.6442121748991
"1017",1017,20,9.7188304631465,-18.5313494507334,"S","F18054","female","pregnant",168,"male",1951,64,2018-07-25,"64°23","27°33","NA",2018,547.875,-570.703125,2016-12-31,2016,2017-01-23,"2017","2017/01","01","fin","Subpolar North Atlantic",2017,-18.5313494507334,-0.003,-0.171,-0.173,-18.705,2017-01-23,"23/01/2017","01","2017","F18054",22,1017,2015-01-23,2016-07-23,2016-03-23,2016-04-23,2014-04-23,2015-02-23,2014-01-23,2017-01-23,2015-01-23,2015-01-23,2016-07-23,2016-07-23,2016-03-23,2016-03-23,2016-04-23,2016-04-23,2014-04-23,2014-04-23,2015-02-23,2015-02-23,2014-01-23,2014-01-23,2017-01-23,2017-01-23,0.126666666666667,0.155,16.2056537147835,0.128333333333333,0.159027777777778,16.6282535741565
"1018",1018,21,9.39966992790473,-18.7889352924191,"S","F18054","female","pregnant",168,"male",1951,64,2018-07-25,"64°23","27°33","NA",2018,570.703125,-547.875,2017-01-23,2017,2016-12-31,"2016","2016/12","12","fin","Subpolar North Atlantic",2016,-18.7889352924191,-0.004,-0.202,-0.206,-18.995,2016-12-31,"31/12/2016","12","2016","F18054",365,1018,2014-12-31,2016-06-30,2016-02-29,2016-03-31,2014-03-31,2015-01-31,2013-12-31,2016-12-31,2014-12-31,2014-12-31,2016-06-30,2016-06-30,2016-02-29,2016-02-29,2016-03-31,2016-03-31,2014-03-31,2014-03-31,2015-01-31,2015-01-31,2013-12-31,2013-12-31,2016-12-31,2016-12-31,0.309444444444444,0.166,16.1615209126808,0.122222222222222,0.151083333333333,16.6258978745065
"1019",1019,22,9.28648520134934,-19.0598622334749,"S","F18054","female","pregnant",168,"male",1951,64,2018-07-25,"64°23","27°33","NA",2018,593.53125,-525.046875,2017-02-14,2017,2016-12-08,"2016","2016/12","12","fin","Subpolar North Atlantic",2016,-19.0598622334749,-0.004,-0.202,-0.206,-19.266,2016-12-08,"08/12/2016","12","2016","F18054",342,1019,2014-12-08,2016-06-08,2016-02-08,2016-03-08,2014-03-08,2015-01-08,2013-12-08,2016-12-08,2014-12-08,2014-12-08,2016-06-08,2016-06-08,2016-02-08,2016-02-08,2016-03-08,2016-03-08,2014-03-08,2014-03-08,2015-01-08,2015-01-08,2013-12-08,2013-12-08,2016-12-08,2016-12-08,0.309444444444444,0.166,16.1615209126808,0.122222222222222,0.151083333333333,16.6258978745065
"1020",1020,23,9.15800524147566,-18.867955650227,"S","F18054","female","pregnant",168,"male",1951,64,2018-07-25,"64°23","27°33","NA",2018,616.359375,-502.21875,2017-03-09,2017,2016-11-15,"2016","2016/11","11","fin","Subpolar North Atlantic",2016,-18.867955650227,-0.004,-0.202,-0.206,-19.074,2016-11-15,"15/11/2016","11","2016","F18054",319,1020,2014-11-15,2016-05-15,2016-01-15,2016-02-15,2014-02-15,2014-12-15,2013-11-15,2016-11-15,2014-11-15,2014-11-15,2016-05-15,2016-05-15,2016-01-15,2016-01-15,2016-02-15,2016-02-15,2014-02-15,2014-02-15,2014-12-15,2014-12-15,2013-11-15,2013-11-15,2016-11-15,2016-11-15,0.407222222222222,0.133,15.9933225366815,0.134444444444444,0.142805555555556,16.6238411338612
